Surname_Group,UniqueTransported,TransportedCount,TotalPeople,Group,AllSameTransported,NotTransportedCount
Bradlerson_7448,1,0,1,7448,True,1
Brailidy_1781,1,1,1,1781,True,0
Brailidy_3360,1,1,1,3360,True,0
Brailidy_4793,2,1,2,4793,False,1
Brakebarne_3747,2,1,2,3747,False,1
Brakeded_4301,1,1,1,4301,True,0
Brakeded_4469,1,1,1,4469,True,0
Brakeng_9069,1,4,4,9069,True,0
Brakeng_9205,1,2,2,9205,True,0
Brakepined_2607,1,3,3,2607,True,0
Brakepined_3292,1,1,1,3292,True,0
Brakeril_291,1,1,1,291,True,0
Brakeril_3349,1,1,1,3349,True,0
Braned_1057,1,1,1,1057,True,0
Braned_5648,1,0,2,5648,True,2
Braned_8481,1,1,1,8481,True,0
Brantcable_2795,2,1,2,2795,False,1
Brantcable_4356,1,1,1,4356,True,0
Brantuarez_1802,1,0,1,1802,True,1
Brantuarez_20,1,0,3,20,True,3
Brantuarez_5361,1,1,1,5361,True,0
Brantuarez_5924,1,0,1,5924,True,1
Brantuarez_72,1,0,1,72,True,1
Brathful_552,1,1,1,552,True,0
Brathful_5546,1,0,1,5546,True,1
Brathful_6094,1,3,3,6094,True,0
Brathful_6729,1,0,1,6729,True,1
Braymon_3868,2,4,7,3868,False,3
Braymon_4664,1,0,1,4664,True,1
Braymon_6508,1,0,1,6508,True,1
Braymon_840,1,0,1,840,True,1
Brazo_1792,1,0,1,1792,True,1
Brazo_5517,1,0,1,5517,True,1
Bre_4696,1,1,1,4696,True,0
Bre_4885,1,1,1,4885,True,0
Bre_5337,1,1,1,5337,True,0
Breke_1254,1,0,2,1254,True,2
Breke_1704,1,0,1,1704,True,1
Brele_2562,2,1,2,2562,False,1
Brele_4927,1,4,4,4927,True,0
Brenney_2876,1,0,1,2876,True,1
Brenney_3192,1,0,1,3192,True,1
Brenney_3576,1,1,1,3576,True,0
Brenney_4981,2,1,2,4981,False,1
Brenney_5834,1,0,1,5834,True,1
Brenney_7818,1,0,1,7818,True,1
Brensonsen_8779,1,0,1,8779,True,1
Brie_4324,1,1,1,4324,True,0
Brie_6274,1,1,1,6274,True,0
Briggins_1561,1,0,1,1561,True,1
Briggins_2100,1,1,1,2100,True,0
Briggins_3085,1,0,1,3085,True,1
Briggins_3404,1,1,1,3404,True,0
Briggins_3968,1,0,1,3968,True,1
Briggins_4291,1,0,1,4291,True,1
Briggins_4447,1,1,1,4447,True,0
Briggins_6163,1,0,1,6163,True,1
Briggston_3987,1,1,1,3987,True,0
Briggston_5206,2,1,3,5206,False,2
Briggston_5756,2,1,5,5756,False,4
Briggston_8362,1,1,1,8362,True,0
Briggston_874,1,0,1,874,True,1
Briggston_9128,1,0,2,9128,True,2
Brightez_2345,1,0,1,2345,True,1
Brightez_2881,1,0,1,2881,True,1
Brightez_5849,1,0,1,5849,True,1
Brightez_6439,1,1,1,6439,True,0
Brightez_6570,1,0,1,6570,True,1
Brightez_7544,1,0,1,7544,True,1
Brightez_8014,1,1,1,8014,True,0
Brightez_8392,1,0,1,8392,True,1
Brighttt_17,2,1,2,17,False,1
Brighttt_181,1,0,1,181,True,1
Brighttt_3971,1,0,1,3971,True,1
Brighttt_70,1,0,1,70,True,1
Brighttt_743,1,1,1,743,True,0
Brin_1175,1,1,1,1175,True,0
Brin_6844,1,0,1,6844,True,1
Brin_8992,1,0,1,8992,True,1
Brin_9112,1,0,1,9112,True,1
Brine_5304,2,1,2,5304,False,1
Brine_602,2,2,3,602,False,1
Briouse_5217,1,1,1,5217,True,0
Briouse_8322,2,1,2,8322,False,1
Brity_5531,2,1,2,5531,False,1
Brity_6207,2,1,3,6207,False,2
Brity_7327,1,1,1,7327,True,0
Brooke_4801,1,0,1,4801,True,1
Brooke_7895,1,0,1,7895,True,1
Brookenson_25,1,0,1,25,True,1
Brookenson_6868,1,0,1,6868,True,1
Brookenson_7739,1,0,1,7739,True,1
Brooker_1210,2,1,2,1210,False,1
Brooker_5908,1,1,1,5908,True,0
Brookes_1150,1,0,1,1150,True,1
Brookes_2349,1,0,1,2349,True,1
Brookes_2367,1,0,1,2367,True,1
Browlerson_1186,2,2,5,1186,False,3
Browlerson_1980,1,2,2,1980,True,0
Browlerson_2853,1,1,1,2853,True,0
Browlerson_4890,1,2,2,4890,True,0
Browlerson_5655,1,0,1,5655,True,1
Browlerson_5861,1,1,1,5861,True,0
Browlerson_6143,1,1,1,6143,True,0
Browlerson_8118,1,0,1,8118,True,1
Brownings_2087,1,1,1,2087,True,0
Brownings_2527,1,1,1,2527,True,0
Brownings_3420,1,0,1,3420,True,1
Brownson_4376,1,1,1,4376,True,0
Brugashed_206,1,1,1,206,True,0
Bruthydre_7235,1,0,1,7235,True,1
Bruthydre_7290,2,2,4,7290,False,2
Bryangton_4939,1,1,1,4939,True,0
Bryangton_8780,1,0,1,8780,True,1
Bryants_2813,1,1,1,2813,True,0
Bryants_4035,1,1,1,4035,True,0
Bryants_5685,1,0,1,5685,True,1
Bryants_7278,1,1,1,7278,True,0
Bryants_7379,1,0,1,7379,True,1
Buchansen_3540,1,1,1,3540,True,0
Buchansen_3674,1,1,1,3674,True,0
Buchansen_6567,1,0,2,6567,True,2
Buchansen_697,1,1,1,697,True,0
Buche_3324,1,2,2,3324,True,0
Buche_3775,1,1,1,3775,True,0
Buche_4941,1,0,1,4941,True,1
Buche_5154,1,0,1,5154,True,1
Buche_7143,1,0,1,7143,True,1
Buche_8207,1,1,1,8207,True,0
Buckeelez_5080,1,0,1,5080,True,1
Buckeelez_5733,1,0,1,5733,True,1
Buckeelez_598,1,0,1,598,True,1
Buckeenez_1962,1,0,2,1962,True,2
Buckeenez_5920,1,0,1,5920,True,1
Buckentry_2854,1,0,1,2854,True,1
Buckentry_4691,1,0,1,4691,True,1
Buckentry_5275,1,0,1,5275,True,1
Buckentry_5414,2,1,5,5414,False,4
Buckentry_663,1,1,1,663,True,0
Buckentry_8615,1,2,2,8615,True,0
Bucklandez_3737,2,1,2,3737,False,1
Bucklandez_7785,1,0,1,7785,True,1
Bucklandez_8000,1,2,2,8000,True,0
Buckleinson_3446,1,1,1,3446,True,0
Buckleinson_3610,1,2,2,3610,True,0
Buckleinson_4487,1,0,1,4487,True,1
Buckleinson_8982,1,0,1,8982,True,1
Bucknersony_2725,1,0,1,2725,True,1
Bucknersony_2910,1,0,1,2910,True,1
Bucknersony_3572,1,0,1,3572,True,1
Bucknersony_4206,1,0,1,4206,True,1
Bucknersony_5446,1,1,1,5446,True,0
Buckson_6946,1,0,1,6946,True,1
Buckson_7020,1,1,1,7020,True,0
Buckson_8693,1,1,1,8693,True,0
Buko_4580,1,1,1,4580,True,0
Bullerson_4462,1,0,1,4462,True,1
Bulliamoses_5003,1,0,1,5003,True,1
Bulliamoses_6481,1,1,1,6481,True,0
Bulliamoses_7985,1,1,1,7985,True,0
Bulliamoses_8727,1,0,1,8727,True,1
Bullisey_3430,1,1,1,3430,True,0
Bullisey_8152,1,0,1,8152,True,1
Bullisey_9274,1,1,1,9274,True,0
Bun_3389,1,1,1,3389,True,0
Bun_3644,1,1,1,3644,True,0
Bun_6234,1,1,1,6234,True,0
Bun_6530,1,0,1,6530,True,1
Bun_6906,1,0,1,6906,True,1
Bun_7492,1,1,1,7492,True,0
Buncy_2094,1,1,1,2094,True,0
Buncy_4143,1,0,1,4143,True,1
Buncy_4884,1,0,1,4884,True,1
Burcaling_7416,1,0,1,7416,True,1
Burchanez_1283,1,0,1,1283,True,1
Burchanez_2797,1,0,1,2797,True,1
Burchanez_350,1,1,1,350,True,0
Burchanez_4346,1,1,1,4346,True,0
Burchanez_590,1,0,1,590,True,1
Burchard_331,1,0,1,331,True,1
Burchard_6670,1,0,1,6670,True,1
Burchard_7116,1,0,1,7116,True,1
Burchard_7501,1,0,1,7501,True,1
Burchrison_1568,2,1,2,1568,False,1
Burchrison_1748,2,1,3,1748,False,2
Burchrison_2729,1,1,1,2729,True,0
Burchrison_8302,2,1,2,8302,False,1
Burchrison_9235,1,1,1,9235,True,0
Burie_6208,1,1,1,6208,True,0
Burie_8053,1,0,1,8053,True,1
Burker_6824,1,1,1,6824,True,0
Burker_6977,1,2,2,6977,True,0
Burksson_3476,2,1,2,3476,False,1
Burksson_7202,1,0,1,7202,True,1
Burksson_7207,1,1,1,7207,True,0
Burle_7249,2,1,2,7249,False,1
Burle_765,2,1,2,765,False,1
Burnerez_1121,1,1,1,1121,True,0
Burnerez_4175,1,0,1,4175,True,1
Burnerez_6371,1,0,1,6371,True,1
Burnewman_2263,1,0,1,2263,True,1
Burnewman_6122,1,1,1,6122,True,0
Burnewman_8366,1,0,3,8366,True,3
Burraymons_3949,1,0,1,3949,True,1
Burraymons_4000,2,2,3,4000,False,1
Burrilllins_2390,1,0,1,2390,True,1
Burrilllins_3421,1,0,1,3421,True,1
Burry_2329,1,1,1,2329,True,0
Burry_2492,1,1,1,2492,True,0
Burryerson_1233,1,1,1,1233,True,0
Burryerson_7625,1,0,1,7625,True,1
Burryerson_910,1,1,1,910,True,0
Burta_1939,1,0,2,1939,True,2
Burta_5418,1,0,1,5418,True,1
Burte_3232,1,1,1,3232,True,0
Burtiz_1401,1,0,1,1401,True,1
Burtiz_2282,1,0,1,2282,True,1
Burtiz_5995,1,1,1,5995,True,0
Bush_8966,1,0,1,8966,True,1
Bushafford_7191,1,0,1,7191,True,1
Bushafford_7553,1,0,1,7553,True,1
Bushallert_5062,1,0,1,5062,True,1
Bushallert_5297,1,1,1,5297,True,0
Bushallert_6492,1,1,1,6492,True,0
Bushallert_7071,1,0,1,7071,True,1
Bushallert_8024,1,0,1,8024,True,1
Bushallert_8091,1,0,1,8091,True,1
Bushins_2774,1,0,2,2774,True,2
Bushins_4857,1,0,1,4857,True,1
Bushins_9234,1,0,1,9234,True,1
Busive_5684,2,2,3,5684,False,1
Busive_5878,1,1,1,5878,True,0
Busive_6779,1,1,1,6779,True,0
Buth_2899,1,0,1,2899,True,1
Buth_4021,1,0,1,4021,True,1
Buth_6999,1,0,1,6999,True,1
Buthe_3533,1,0,1,3533,True,1
Buthe_6069,1,0,1,6069,True,1
Butte_1573,1,0,1,1573,True,1
Butte_2284,1,0,1,2284,True,1
Butte_35,1,0,1,35,True,1
Butte_3629,1,1,1,3629,True,0
Butte_836,1,0,1,836,True,1
Butty_1772,1,0,1,1772,True,1
Butty_8782,1,1,1,8782,True,0
Byerry_252,1,0,1,252,True,1
Byerry_3470,2,1,2,3470,False,1
Byerry_5852,1,0,1,5852,True,1
Byerry_5905,1,1,1,5905,True,0
Byerry_7634,1,1,1,7634,True,0
Byerson_1823,1,1,1,1823,True,0
Byerson_3454,1,0,1,3454,True,1
Byerson_4672,1,0,1,4672,True,1
Byerton_6430,1,0,1,6430,True,1
Byerton_6454,1,1,1,6454,True,0
Byerton_940,1,1,1,940,True,0
Cabraseed_7728,1,0,1,7728,True,1
Cabrewsond_2311,1,0,1,2311,True,1
Caineson_1378,2,1,2,1378,False,1
Cainghannon_1813,1,0,1,1813,True,1
Cainghannon_3387,1,0,1,3387,True,1
Cainghannon_5146,1,1,1,5146,True,0
Cainghannon_6981,1,0,1,6981,True,1
Cainghannon_7328,1,0,1,7328,True,1
Cake_2741,1,0,1,2741,True,1
Cakie_2595,1,2,2,2595,True,0
Cakie_500,1,1,1,500,True,0
Cako_1130,2,1,2,1130,False,1
Cako_3862,1,0,2,3862,True,2
Cako_5385,1,0,1,5385,True,1
Calazy_3814,1,1,1,3814,True,0
Calazy_4631,1,1,1,4631,True,0
Calazy_5821,1,0,1,5821,True,1
Calazy_8456,1,1,1,8456,True,0
Calhounez_2106,1,0,1,2106,True,1
Calian_4238,1,1,1,4238,True,0
Calian_6106,1,1,1,6106,True,0
Caljoiry_5347,1,0,1,5347,True,1
Callower_5320,1,1,1,5320,True,0
Callowery_2175,1,1,1,2175,True,0
Callowery_2206,1,0,1,2206,True,1
Callowery_5704,1,1,1,5704,True,0
Callowery_7552,1,1,1,7552,True,0
Callowery_8020,1,0,1,8020,True,1
Callowery_9107,1,0,1,9107,True,1
Caltilter_2928,1,1,1,2928,True,0
Calved_5366,1,1,1,5366,True,0
Camerrison_2029,1,0,1,2029,True,1
Camerrison_2129,1,0,1,2129,True,1
Camerrison_2171,1,0,2,2171,True,2
Camerrison_680,1,0,1,680,True,1
Cames_6076,1,1,1,6076,True,0
Cames_7155,1,0,1,7155,True,1
Cames_8469,1,1,1,8469,True,0
Caming_5599,1,0,1,5599,True,1
Campson_4676,1,1,1,4676,True,0
Campson_5921,2,1,2,5921,False,1
Campson_6646,1,1,1,6646,True,0
Campson_7118,1,0,1,7118,True,1
Can_4044,2,1,2,4044,False,1
Canie_1774,1,1,1,1774,True,0
Canie_3048,1,0,1,3048,True,1
Canie_3547,1,0,1,3547,True,1
Canields_4846,2,1,2,4846,False,1
Canields_5148,1,0,1,5148,True,1
Canton_2055,1,0,1,2055,True,1
Canton_3260,1,0,1,3260,True,1
Canton_6256,1,1,1,6256,True,0
Capplid_7503,1,2,2,7503,True,0
Capplid_7757,1,1,1,7757,True,0
Cardner_1660,1,0,1,1660,True,1
Cardner_1771,1,1,1,1771,True,0
Cardner_253,1,0,1,253,True,1
Cardner_2588,1,1,1,2588,True,0
Cardner_2708,1,1,1,2708,True,0
Cardner_5755,1,1,1,5755,True,0
Cardner_657,1,0,1,657,True,1
Cardner_7834,1,0,1,7834,True,1
Cardner_8479,1,0,1,8479,True,1
Cardner_8762,1,1,1,8762,True,0
Cardners_4535,1,0,2,4535,True,2
Cardners_4995,1,1,1,4995,True,0
Cardners_6471,1,1,1,6471,True,0
Cardners_6525,2,2,3,6525,False,1
Cardners_7180,1,0,1,7180,True,1
Cardsay_1760,1,0,1,1760,True,1
Cardsay_2847,1,1,1,2847,True,0
Cardsay_7029,2,1,2,7029,False,1
Carezquez_4305,1,1,1,4305,True,0
Carezquez_4351,1,0,1,4351,True,1
Carezquez_7082,1,0,1,7082,True,1
Carezquez_98,2,1,2,98,False,1
Carlsonney_3287,2,2,3,3287,False,1
Carlsonney_3297,1,0,1,3297,True,1
Carlsonney_8430,1,0,1,8430,True,1
Carlsonney_8750,1,0,1,8750,True,1
Carpennels_1086,1,1,1,1086,True,0
Carpennels_1190,1,1,1,1190,True,0
Carpennels_4030,1,0,4,4030,True,4
Carpennels_6082,1,0,1,6082,True,1
Carpennels_7080,1,1,1,7080,True,0
Carpentley_7873,2,1,2,7873,False,1
Carpentley_8168,2,1,4,8168,False,3
Carpentley_8380,1,1,1,8380,True,0
Carreralend_1603,2,2,3,1603,False,1
Carreralend_392,1,0,1,392,True,1
Carreralend_6354,1,1,1,6354,True,0
Carreralend_672,1,0,1,672,True,1
Carrishley_1304,1,0,1,1304,True,1
Carrishley_3424,1,0,1,3424,True,1
Carrishley_4883,1,1,1,4883,True,0
Carrishley_6219,1,0,1,6219,True,1
Carrishley_8030,1,0,1,8030,True,1
Carrishley_823,1,2,2,823,True,0
Carsoning_3854,1,1,1,3854,True,0
Carsoning_4293,1,1,1,4293,True,0
Carsoning_5340,1,0,1,5340,True,1
Carsoning_5877,1,0,1,5877,True,1
Cart_5625,2,1,3,5625,False,2
Carterson_2960,1,0,1,2960,True,1
Carterson_3816,1,0,1,3816,True,1
Carterson_4539,1,2,2,4539,True,0
Carterson_614,1,1,1,614,True,0
Cartez_1434,2,1,3,1434,False,2
Cartez_1911,1,0,1,1911,True,1
Cartez_3579,1,0,1,3579,True,1
Cartez_4663,1,5,5,4663,True,0
Cartez_8148,1,0,1,8148,True,1
Cartez_8789,2,1,2,8789,False,1
Cartez_9173,1,0,1,9173,True,1
Cartiz_3912,1,1,1,3912,True,0
Cartiz_7370,1,0,1,7370,True,1
Cartiz_8617,1,1,1,8617,True,0
Cartiz_8669,1,0,3,8669,True,3
Cartiz_8687,1,1,1,8687,True,0
Cartyernan_243,1,0,1,243,True,1
Cartyernan_6443,2,3,5,6443,False,2
Cartyernan_7522,1,0,1,7522,True,1
Cartyernan_8709,1,0,1,8709,True,1
Cartz_2768,2,1,3,2768,False,2
Cartz_4437,1,1,1,4437,True,0
Cartz_4576,1,0,1,4576,True,1
Cartz_7410,1,1,1,7410,True,0
Cartz_8480,1,0,2,8480,True,2
Carté_4592,1,4,4,4592,True,0
Carté_6837,1,1,1,6837,True,0
Carverson_2789,1,0,1,2789,True,1
Carverson_6702,1,1,1,6702,True,0
Carverson_829,1,1,1,829,True,0
Carvis_113,1,1,1,113,True,0
Carvis_1902,1,0,1,1902,True,1
Carvis_3550,1,0,1,3550,True,1
Carvis_3981,1,0,1,3981,True,1
Carvis_7224,1,1,1,7224,True,0
Casentry_3055,1,0,1,3055,True,1
Casentry_9261,1,0,1,9261,True,1
Casez_1762,2,1,2,1762,False,1
Casez_2159,1,1,1,2159,True,0
Casez_8248,1,0,2,8248,True,2
Casonston_2561,1,0,1,2561,True,1
Casonston_2650,1,0,1,2650,True,1
Casonston_2940,1,1,1,2940,True,0
Casonston_3995,2,1,6,3995,False,5
Casonston_5679,1,3,3,5679,True,0
Casonston_7399,1,0,1,7399,True,1
Casonston_8129,2,2,5,8129,False,3
Cassiding_907,1,0,2,907,True,2
Cassiding_9168,2,1,2,9168,False,1
Castannison_1946,1,0,1,1946,True,1
Castannison_4005,2,3,4,4005,False,1
Castannison_4501,1,1,1,4501,True,0
Castannison_5901,1,0,1,5901,True,1
Castannison_5990,1,1,1,5990,True,0
Castannison_7559,1,0,1,7559,True,1
Castery_1916,1,1,1,1916,True,0
Castery_3552,2,1,2,3552,False,1
Castron_3772,1,2,2,3772,True,0
Castron_3948,1,0,1,3948,True,1
Castron_7005,1,1,1,7005,True,0
Castron_8102,1,0,1,8102,True,1
Casty_6327,1,1,1,6327,True,0
Casty_6891,1,1,1,6891,True,0
Casty_7790,2,1,3,7790,False,2
Cathome_6853,1,0,1,6853,True,1
Catimod_7128,1,0,1,7128,True,1
Cattle_5740,1,0,1,5740,True,1
Cattle_5768,1,2,2,5768,True,0
Cattyried_2890,2,1,2,2890,False,1
Cattyried_5563,1,1,1,5563,True,0
Cattyried_7875,1,1,1,7875,True,0
Cattyried_7972,2,1,2,7972,False,1
Cha_4008,1,1,1,4008,True,0
Cha_7851,1,1,1,7851,True,0
Chaellerty_4302,1,1,1,4302,True,0
Chaellerty_465,2,1,2,465,False,1
Chaellerty_5388,1,1,1,5388,True,0
Chaellerty_924,1,0,1,924,True,1
Chake_1705,1,0,1,1705,True,1
Chake_9021,2,1,2,9021,False,1
Chanan_1733,1,0,1,1733,True,1
Chanan_2619,1,0,1,2619,True,1
Chanan_2780,1,0,1,2780,True,1
Chanan_346,1,1,1,346,True,0
Chanan_3964,1,1,1,3964,True,0
Chanan_5207,2,1,2,5207,False,1
Chanan_5705,1,1,1,5705,True,0
Chanan_6175,1,1,1,6175,True,0
Chanan_6283,1,0,2,6283,True,2
Chanash_3133,1,0,1,3133,True,1
Chanash_7481,1,0,1,7481,True,1
Chanash_8528,1,0,1,8528,True,1
Chanash_8838,1,1,1,8838,True,0
Chanash_8849,1,1,1,8849,True,0
Chapmaney_2066,1,1,1,2066,True,0
Chapmaney_5810,1,2,2,5810,True,0
Chapmaney_5822,1,1,1,5822,True,0
Chapmaney_8140,1,1,1,8140,True,0
Chardsonnon_6978,1,1,1,6978,True,0
Chardsonnon_9001,1,0,1,9001,True,1
Chardsons_1602,1,0,1,1602,True,1
Chardsons_2582,1,0,1,2582,True,1
Chardsons_3449,1,0,1,3449,True,1
Chardsons_6292,1,1,1,6292,True,0
Chardst_3227,1,0,1,3227,True,1
Chardst_474,1,1,1,474,True,0
Chardst_6470,1,0,1,6470,True,1
Charpelaney_1938,1,1,1,1938,True,0
Charpelaney_2811,1,0,1,2811,True,1
Charpelaney_3904,1,0,1,3904,True,1
Charpelaney_4294,1,1,1,4294,True,0
Charpelaney_8297,1,0,1,8297,True,1
Charryerry_5496,1,1,1,5496,True,0
Charryerry_9060,1,0,1,9060,True,1
Chasey_2643,1,0,1,2643,True,1
Chasey_4072,1,1,1,4072,True,0
Chate_3196,1,0,1,3196,True,1
Chate_8542,1,0,1,8542,True,1
Chate_8759,1,0,2,8759,True,2
Chate_9222,1,1,1,9222,True,0
Chavezalez_1024,1,0,3,1024,True,3
Chavezalez_1694,1,1,1,1694,True,0
Chavezalez_1752,1,1,1,1752,True,0
Chavezalez_2802,1,1,1,2802,True,0
Chavezalez_7708,1,0,1,7708,True,1
Chavezalez_8386,1,0,1,8386,True,1
Chcak_1908,1,0,1,1908,True,1
Chcak_3009,1,1,1,3009,True,0
Chcak_6578,1,0,1,6578,True,1
Che_1581,1,2,2,1581,True,0
Che_2474,1,1,1,2474,True,0
Che_3189,2,1,2,3189,False,1
Cheen_3166,1,1,1,3166,True,0
Cheen_5161,1,1,1,5161,True,0
Cheen_5345,1,0,2,5345,True,2
Chen_7151,1,0,1,7151,True,1
Chene_4748,1,0,1,4748,True,1
Chene_8369,1,1,1,8369,True,0
Chenson_1878,1,0,1,1878,True,1
Chenson_4069,1,1,1,4069,True,0
Ches_4637,1,0,1,4637,True,1
Ches_7696,1,0,1,7696,True,1
Ches_8465,2,1,2,8465,False,1
Ches_8769,1,1,1,8769,True,0
Chhaft_7176,2,2,3,7176,False,1
Chica_7197,1,0,1,7197,True,1
Chiff_476,2,2,3,476,False,1
Chité_3560,1,1,1,3560,True,0
Chité_4933,1,0,1,4933,True,1
Chité_5465,2,1,3,5465,False,2
Chmad_45,2,1,2,45,False,1
Chmad_5234,1,1,1,5234,True,0
Chmad_7250,1,1,1,7250,True,0
Chman_3060,1,0,3,3060,True,3
Chman_7676,1,0,1,7676,True,1
Chman_8060,2,1,2,8060,False,1
Chnik_2602,1,1,1,2602,True,0
Chocaters_428,1,1,1,428,True,0
Chocaters_4446,2,3,5,4446,False,2
Chort_2303,1,1,1,2303,True,0
Chort_2540,1,0,1,2540,True,1
Chort_582,1,1,1,582,True,0
Chort_6252,1,0,1,6252,True,1
Chpeng_3229,1,1,1,3229,True,0
Chpie_6473,1,1,1,6473,True,0
Chpie_7853,2,1,3,7853,False,2
Chpie_824,1,0,1,824,True,1
Chrie_2133,2,1,2,2133,False,1
Chrie_2747,1,1,1,2747,True,0
Chroeders_3660,1,0,1,3660,True,1
Chsere_4026,1,1,1,4026,True,0
Chsere_5512,2,1,2,5512,False,1
Chsere_8144,2,1,2,8144,False,1
Chuble_3850,1,1,1,3850,True,0
Chuble_5957,2,2,3,5957,False,1
Chuble_805,1,1,1,805,True,0
Cientteng_3313,1,1,1,3313,True,0
Ciplanke_3916,2,1,2,3916,False,1
Cisorter_2594,1,1,1,2594,True,0
Cisorter_6667,1,1,1,6667,True,0
Cla_3142,1,0,2,3142,True,2
Cla_4449,1,1,1,4449,True,0
Cla_682,1,1,1,682,True,0
Cla_8267,2,1,2,8267,False,1
Clake_1861,2,1,2,1861,False,1
Clake_6048,1,0,1,6048,True,1
Clake_8275,1,1,1,8275,True,0
Clake_8806,1,1,1,8806,True,0
Clarty_2559,1,0,1,2559,True,1
Clarty_4083,1,1,1,4083,True,0
Clayson_1060,1,0,1,1060,True,1
Clayson_8594,1,0,1,8594,True,1
Cle_3765,1,1,1,3765,True,0
Cleachrand_105,1,0,1,105,True,1
Cleachrand_2384,2,1,4,2384,False,3
Cleachrand_2713,1,1,1,2713,True,0
Cleachrand_8930,1,1,1,8930,True,0
Clean_1880,1,0,1,1880,True,1
Clean_4222,1,0,2,4222,True,2
Cleang_1350,2,1,4,1350,False,3
Cleang_4316,1,0,1,4316,True,1
Cleang_9247,1,0,1,9247,True,1
Cleman_1034,1,0,1,1034,True,1
Cleman_4514,1,1,1,4514,True,0
Cleman_6693,1,0,1,6693,True,1
Cleminglas_4516,1,0,1,4516,True,1
Cleminglas_550,1,1,1,550,True,0
Cleminglas_5739,1,1,1,5739,True,0
Cleminglas_6540,1,1,1,6540,True,0
Cleminglas_6558,1,1,1,6558,True,0
Cleminglas_6721,1,1,1,6721,True,0
Clemondsey_3499,1,2,2,3499,True,0
Clemondsey_5809,2,1,2,5809,False,1
Clemondsey_9081,2,3,7,9081,False,4
Clidly_1543,1,1,1,1543,True,0
Clidly_1551,1,1,1,1551,True,0
Clinantones_3004,2,1,2,3004,False,1
Clinantones_3556,1,1,1,3556,True,0
Clinarfork_3795,1,1,1,3795,True,0
Clinarfork_4441,1,2,2,4441,True,0
Clinarfork_9068,1,0,1,9068,True,1
Clindy_1973,1,1,1,1973,True,0
Clindy_2785,1,1,1,2785,True,0
Clugeadry_1242,1,1,1,1242,True,0
Clugeadry_3210,1,0,1,3210,True,1
Clugeammy_5931,1,0,1,5931,True,1
Clugeammy_8970,1,0,1,8970,True,1
Clugete_1148,2,4,7,1148,False,3
Clugete_4450,2,3,4,4450,False,1
Clughted_3134,1,1,1,3134,True,0
Clugnobse_7324,1,1,1,7324,True,0
Cluitty_5603,1,0,1,5603,True,1
Clumshangs_1540,2,1,3,1540,False,2
Clumshangs_1829,1,2,2,1829,True,0
Clumshangs_7437,1,1,1,7437,True,0
Clumsty_6360,1,3,3,6360,True,0
Clunic_2365,1,1,1,2365,True,0
Clunic_3777,1,1,1,3777,True,0
Clunic_9042,1,1,1,9042,True,0
Clutcheed_8483,1,1,1,8483,True,0
Clutchor_5611,2,1,2,5611,False,1
Cluted_4642,1,0,1,4642,True,1
Cluted_8862,1,0,1,8862,True,1
Cluthosexy_5093,1,0,1,5093,True,1
Clutolded_6304,1,1,1,6304,True,0
Clutolded_7502,1,1,1,7502,True,0
Coarswing_1444,1,1,1,1444,True,0
Cobson_1981,1,0,1,1981,True,1
Cochrisons_5887,2,1,2,5887,False,1
Cochrisons_6443,1,1,1,6443,True,0
Cochrisons_8082,2,1,2,8082,False,1
Cochrisons_8609,1,0,1,8609,True,1
Cochrisons_990,1,0,1,990,True,1
Cofferson_1630,2,1,3,1630,False,2
Cofferson_2156,1,0,1,2156,True,1
Cofferson_3923,2,2,3,3923,False,1
Cofferson_6124,1,1,1,6124,True,0
Cofferson_6308,1,0,1,6308,True,1
Cofferson_7771,1,1,1,7771,True,0
Cofferson_9165,1,0,1,9165,True,1
Coffmaney_2376,1,0,1,2376,True,1
Coffmaney_370,1,0,1,370,True,1
Coffmaney_7391,1,0,1,7391,True,1
Coflé_1152,1,0,1,1152,True,1
Coflé_3703,2,1,2,3703,False,1
Coflé_710,1,0,1,710,True,1
Cohendright_1821,1,0,1,1821,True,1
Cohendright_6642,1,1,1,6642,True,0
Coictrazy_4591,1,1,1,4591,True,0
Coillery_1310,1,0,1,1310,True,1
Cola_7498,2,2,3,7498,False,1
Colensid_2306,2,3,5,2306,False,2
Coley_1749,1,0,1,1749,True,1
Coley_2622,1,0,1,2622,True,1
Coley_4078,1,0,1,4078,True,1
Coleyanglas_2195,1,1,1,2195,True,0
Coleyanglas_3933,1,1,1,3933,True,0
Coleyanglas_9035,1,0,1,9035,True,1
Colle_2177,1,1,1,2177,True,0
Colle_952,1,0,1,952,True,1
Colleruces_1053,1,0,1,1053,True,1
Colleruces_1400,1,1,1,1400,True,0
Collinson_5070,1,1,1,5070,True,0
Collinson_5165,1,1,1,5165,True,0
Collinson_5695,1,1,1,5695,True,0
Colomonson_200,1,1,1,200,True,0
Colomonson_4892,1,0,1,4892,True,1
Colomonson_5430,1,0,1,5430,True,1
Colte_4680,2,1,3,4680,False,2
Colte_7338,1,0,1,7338,True,1
Combson_1457,1,0,1,1457,True,1
Combson_1856,1,1,1,1856,True,0
Combson_5667,1,0,1,5667,True,1
Combson_7529,1,1,1,7529,True,0
Comessic_4232,1,1,1,4232,True,0
Conable_3353,1,1,1,3353,True,0
Conable_9275,2,2,3,9275,False,1
Conablese_8524,1,1,1,8524,True,0
Conachets_4386,1,1,1,4386,True,0
